Address,City,Lat,Lon
Looveen 14 .,Wijster,52.8287058,6.5110948
De Orion 61,Drachten,53.1177869,6.088781099999999
Wilhelminaplein 7,Stein,50.971421,5.760424299999999
de Fjord 54,Emmeloord,52.71362569999999,5.738452000000001
Herman de Manstraat 17,Harderwijk,52.34764990000001,5.6318628
Monethof 39,Hoorn (NH),52.6514156,5.103665599999999
Broek 3 B,Gieterveen,53.0252696,6.835886299999999
Kruidenstraat 24,Bemmel,51.8930717,5.8878603
Thijssestraat 59,Zaandam,52.4410825,4.848680700000001
Dorpsstraat 31,Enschede,52.24722089999999,6.9147567
De Waarden 179,Zutphen,52.127969,6.1932213
De Twee Roeden 15,Westervoort,51.9595281,5.9645572
Jan Stoorvogelstraat 1,Maassluis,51.9217098,4.2447099
Renoirhof 13,Hoorn (NH),52.6538816,5.1037542
Merellaan 55,Anna Paulowna,52.8566932,4.8203552
Huisingehof 24,Assen,53.0145568,6.5790336
Johannushof 31,Nijmegen,51.8305928,5.8038959
Oranjelaan 1,Moordrecht,51.9834428,4.668056
Poterne 4,Vijfhuizen,52.3469296,4.67958
Margrietstraat 37,Arnhem,51.9695761,5.9089339
Acacia 40,Helmond,51.4838848,5.613605499999999
Touwbaan 64,Maassluis,51.9261601,4.2603867
Ereprijs 4,Meppel,52.682962,6.173744999999999
Prinses Marijkestraat 13,Neede,52.1354419,6.618069200000001
Catsstraat 28,Goor,52.2389264,6.5687706
Hoekland 8,Enkhuizen,52.7108636,5.272009499999999
Emmastraat 27,Oosterbeek,51.9840204,5.849543199999999
Vossenbrinkweg 51,Delden,52.2561474,6.7210627
Burgemeester Van Heemstrakwartier 6,De Bilt,52.1077413,5.178065
Madridsingel 34,Alphen aan den Rijn,52.1225222,4.6575478
Duivenvoordestraat 7,Alphen (NB),51.4824288,4.9603455
Goudplevierhof 18,Middelburg,51.5108072,3.6281538
Rijnlanderweg 1414,Nieuw-Vennep,52.2438331,4.6447592
Rembrandtlaan 28,Huis ter Heide (UT),52.1212921,5.253962599999999
Thorbeckelaan 52,Etten-Leur,51.5819272,4.635307399999999
Bernhardstraat 29,Huissen,51.93650530000001,5.9361212
Koningskers 18,Arnhem,51.9551199,5.838032800000001
Spoorstraat 34,Dorst,51.5923476,4.860856399999999
Papaver 11,Hoogvliet Rotterdam,51.8608018,4.374210600000001
Iman van den Boschpad 2,Hoogvliet Rotterdam,51.86211429999999,4.358948199999999
Dorpsweg 77,IJsselmuiden,52.5656855,5.9275033
Oudegracht 167,Alkmaar,52.6282677,4.7485702
Vaart NZ 109,Nieuw-Amsterdam,52.71505029999999,6.8683251
Marsstukken 30,Aalden,52.7930419,6.719981
Laan van Zeeman 13,Heiloo,52.6058837,4.7214645
Weimersedreef 2 a,Prinsenbeek,51.6118911,4.7141797
Kerkstraat-zuid 3,Oeffelt,51.6949683,5.938249799999999
Berkenlaan 33,Oisterwijk,51.5759757,5.1816736
Laageinde 79 A,Waalwijk,51.6936541,5.0829379
Valkenierslaan 271,Breda,51.57578059999999,4.8023227
Wildenburgstraat 67,Leusden,52.1248884,5.4153138
Koolmees 4,IJsselmuiden,52.5639749,5.9419528
Goudenrijderstede 53,Cuijk,51.7397089,5.8740171
van Gendtlaan 45,Bennebroek,52.3170306,4.6040926
Vondellaan 23,Capelle aan den IJssel,51.9249798,4.579248199999999
Goudenregenstraat 66,Capelle aan den IJssel,51.93659170000001,4.57346
Wolfertsplein 1,Wolphaartsdijk,51.53026939999999,3.8214241
Jolandeplantsoen 6,IJsselstein,52.018406,5.049144
Klaverstraat 25 A,Rotterdam,51.8892246,4.4772363
Ravelplein 12,Gouda,52.01353659999999,4.7489951
Parkelerweg 15,Twello,52.2420845,6.0994722
Jacob van Ruisdaelweg 6,Ouderkerk aan de Amstel,52.2991168,4.912917
Elsstraat 44,Huissen,51.92581,5.930924999999999
Clusiuslaan 20,Limmen,52.57413080000001,4.7041089
Hessenbergstraat 21,Zetten,51.9299563,5.709731
Poelenburgh 7,Monster,52.02632699999999,4.177606
Dr. Anthon van der Horstlaan 25,Naarden,52.2884208,5.179096299999999
Elzehoutstraat 24,Helmond,51.46249630000001,5.636907
Want 1,Huizen,52.28759909999999,5.254021499999999
Aria 34,Zaandam,52.4420399,4.8291992
De Hove 18,Mook,51.7514577,5.8805163
Kempenland 8,Riel,51.52405,5.018142699999999
Kromstraat 131,Oss,51.76175199999999,5.5066925
Stellingmolen 36,Mijdrecht,52.195756,4.864629900000001
Conny Stuartlaan 78,Beverwijk,52.487177,4.6807631
Rens Prinshof 16,Heerhugowaard,52.669636,4.815142199999999
Hendrik Willem Mesdagstraat 10,Apeldoorn,52.2010583,5.9418479
2e Brandenburgerweg 40,Bilthoven,52.1246906,5.1950768
Homerusstraat 104,Apeldoorn,52.2244164,6.0065867
Burg van Sevenhovenstraat 34,Stadskanaal,52.9869581,6.945168499999999
Sandvisbaai 14,Purmerend,52.4877553,4.9405115
Paulus Potterplein 19,Maassluis,51.9193831,4.2663704
Postelein 10,Diessen,51.4773182,5.1673391
Dr. J. Presserstraat 295,Den Haag,52.0517349,4.2518722
Saarland 16,Purmerend,52.50372489999999,4.9431014
Tulpenlaan 55,Bennebroek,52.3247587,4.5892881
Gustaaf Gelderstraat 50,Almere,52.3785754,5.241368599999999
Laurierplein 40,Eindhoven,51.41953299999999,5.498894
Componistensingel 18,Veenendaal,52.03479919999999,5.5315293
Bernhard Fabritiuslaan 53,Gasselte,52.9736606,6.7986284
Saturnussingel 218,Almere,52.359527,5.1584275
Amerika 23,Een,52.132633,5.291265999999999
Schildwacht 16,Gorinchem,51.837857,5.011762
Troelstralaan 5,Hillegom,52.2902926,4.5914861
Iepenstraat 18,Haarlem,52.4009475,4.6419712
van Kinsbergenstraat 4,Eindhoven,51.4500687,5.472221999999999
Dopheide 6,Leiden,52.1811162,4.4996404
Wilhelminapark 30,Valkenswaard,51.3455242,5.4599209
Prins Hendrikstraat 94,IJmuiden,52.462549,4.590789
Kromme Slagen 7,Breda,51.62322169999999,4.7331371
Schipsweg 3,Hattem,52.4824883,6.0393855
Visserstraat 28,Steenbergen (NB),51.5872489,4.3176394
Petrarcalaan 2,Utrecht,52.0895762,5.084925399999999
Molendijk 88,Nieuwe-Tonge,51.7175744,4.1696367
Waelstedelanden 30,Enschede,52.1970558,6.907220100000001
Bosboom Toussaintlaan 3,Heemstede,52.3425325,4.6213899
Avestein 34,Oss,51.776813,5.520785800000001
Van Oosten de Bruijnstraat 53,Haarlem,52.37676450000001,4.6192135
Rubenslaan 74,Bergschenhoek,51.9961743,4.5076427
Bernhardplaats 38,Hellevoetsluis,51.83965300000001,4.1425012
Marga Klompéstraat 16,IJsselstein,52.01425589999999,5.046958399999999
Koningin Julianastraat 16,Bergeijk,51.31995509999999,5.3666881
Ligusterstraat 35 C,Amersfoort,52.1560961,5.3700965
Elzenstraat 8,Vianen (UT),51.9953466,5.1032201
Huygensdreef 19,Leiderdorp,52.1631759,4.5368271
Scheuningskamp 4,Beilen,52.8708204,6.5231732
Tiendmaatweg 25,'t Harde,52.4170472,5.8774619
Zonnedauw 10,Mierlo,51.4380973,5.6234027
Stationsweg 8,Oosterbeek,51.9890583,5.838222200000001
Brahmsstraat 31,Zevenaar,51.9268343,6.059021599999999
Van de Spiegelstraat 57,Vlissingen,51.4494462,3.5777904
Smaragd 35,Mijdrecht,52.2149456,4.8664426
Zwanenrecht 5,Assendelft,52.4885884,4.7553022
Prins Bernhardstraat 49,Everdingen,51.9632687,5.1588581
Zanderijweg 76,Apeldoorn,52.2026549,5.9421779
Geneesherenhof 35,Oss,51.7567178,5.524765899999999
Vissersdijk 45,Enkhuizen,52.706195,5.2915589
Prins Bernhardlaan 161,Veenendaal,52.0341408,5.5631324
Rondweg 2 b,Schuinesloot,52.6397698,6.547454099999999
De Hennepe 381,Tiel,51.9001077,5.430810699999999
Kooilaan 17,Leiden,52.1631845,4.506782500000001
Snekermeer 19,Zaandam,52.4683794,4.8406728
Molenweg 51,Oostvoorne,51.9083912,4.107569799999999
Van Limburg Stirumstraat 3,Warmond,52.195524,4.495369999999999
Bolero 125,Zwijndrecht,51.8203082,4.6015117
Oude-Hoofdvaartsweg 25,Assen,52.9961675,6.534526199999999
Ten Holtheweg 3 A,Steenwijkerwold,52.8054974,6.071341899999999
Weidestraat 4,Apeldoorn,52.215574,5.9738678
Derpsestraat 21,Deurne,51.4584254,5.7932698
De Buiskap 14,Dronten,52.51689649999999,5.7265754
Jacob Roggebroodsteeg 15,Gorinchem,51.8309325,4.9735013
Postelse Hoeflaan 104,Tilburg,51.5716362,5.0589328
Potgieterstraat 19,Putten,52.2521441,5.614749499999999
Kardeel 7,Zeewolde,52.3283303,5.5472929
Weezenhof 6724,Nijmegen,51.8014255,5.8147839
Lonnekerspoorlaan 282,Enschede,52.2365082,6.8998978
Keizerstraat 6,Doetinchem,51.9705988,6.2823435
Herman Heijermansstraat 46,Vleuten,52.10996859999999,5.0109287
De Haal 100,Oostzaan,52.4721382,4.9014092
Magnoliahof 31,Den Bosch,51.6966342,5.3330334
Buinerdiep 16,Zaandam,52.4656921,4.828973
Potgieterstraat 19,Putten,52.2521441,5.614749499999999
Zwolseweg 396,Wenum Wiesel,52.2477649,5.9546098
Beerze 43,Wijk bij Duurstede,51.9743966,5.3230857
Willem de Zwijgerlaan 143,Woudenberg,52.0795462,5.4219683
Oorgat 3 D,Edam,52.5159926,5.0683335
Speenkruid 26,Beilen,52.8546,6.5068354
Ridder Vosstraat 12,Geleen,50.9768465,5.8369646
Atalantaberm 21,Houten,52.0368067,5.1832927
Berg en Dalseweg 106,Nijmegen,51.8401723,5.8779375
Mr. Harm Smeengestraat 12,Ruinen (Gem. De Wolden),52.7624912,6.3588746
Den Otterleede 28,Barendrecht,51.842974,4.537151199999999
Bachstraat 30,Elst (GE),51.9222316,5.8503171
Keerenderkerkweg 30,Stein,50.9650421,5.7616402
Hoefstraat 26,Heijen,51.6752433,5.979070999999999
Coeshoeck 9,Emmeloord,52.7063318,5.7314276
Stoeiing 1,Sterksel,51.3476153,5.6178742
Berlaarstraat 369,Amsterdam,52.345235,4.801559999999999
Vedergraslaan 46,Vleuten,52.09457,5.007042
Van Uytrechtlaan 22,Castricum,52.5592878,4.659862
Cliviastraat 9,Den Haag,52.06569690000001,4.2355629
Hof van Plettenburg 42,Nieuwegein,52.034445,5.099514
Zadelmakersdonk 534,Apeldoorn,52.1984584,6.016496000000001
Brouwershavenstraat 11,Berkel en Rodenrijs,51.9977834,4.4571631
Enterij 29,Boskoop,52.07725,4.6589117
Fuik 43,Monnickendam,52.4498562,5.0281518
Klinkenkampweg 10,Norg,53.0653827,6.45486
van Achteveltstraat 36,Zutphen,52.154869,6.216854400000001
Doyennéperenlaan 27,Vleuten,52.092944,4.998408599999999
Woestduinlaan 83,Doorn,52.0447017,5.332789399999999
Zandstraat 14,Culemborg,51.9551145,5.2268466
De IJzeren pot 37,Beusichem,51.95347899999999,5.289969
Prickwaert 58,Sliedrecht,51.8272803,4.758168
Hillsestraat 19 a,Babyloniënbroek,51.74264119999999,5.0073199
De Haer 4,Oosterwolde (FR),52.9861768,6.2937987
Witte Baan 16,Prinsenbeek,51.5961691,4.7109662
Rijksstraatweg 101,Olst,52.3598641,6.109829599999999
Delftlaan 227,Haarlem,52.4049027,4.633612299999999
Rooijsestraat 77,Dreumel,51.8499177,5.4313377
Waterwijzer 102,Lelystad,52.5185189,5.4788265
Koekoeklaan 8,Leidschendam,52.0941805,4.381751
Laanderhof 13,Berghem,51.7739202,5.570506
Professor Zeemanstraat 19,Zandvoort,52.3782062,4.5440908
Beciusstraat 13,Oost-Souburg,51.464519,3.6013539
Decimastraat 30,Leiden,52.162547,4.5077022
Westerstraat 92,Ruinen (Gem. De Wolden),52.7624426,6.3519557
Hongarenburg 121,Den Haag,52.08902399999999,4.3589343
Kerkstraat 17,Wouwse Plantage,51.483553,4.387974199999999
Gropiuslijn 32,Zoetermeer,52.0762191,4.5125458
Stroomrug 9,Cuijk,51.7419515,5.8491293
Snaarmanslaan 6,Alkmaar,52.635636,4.7401262
Dorpsstraat 73,Enschede,52.2478859,6.9130203
Westerkade 51,Gouda,52.00873499999999,4.699788499999999
Olieslagersstraat 19,Winschoten,53.1448738,7.032318399999999
Delfland 21,Purmerend,52.4966935,4.967216100000001
Fokkerstraat 16,Badhoevedorp,52.3323553,4.7814125
Narcissenstraat 34,Purmerend,52.5029493,4.9489312
Willem Verheidenstraat 2,Grave,51.7595076,5.7299942
Raatakkers 4,Fluitenberg,52.73600870000001,6.4520253
Sering 2,Cuijk,51.7402866,5.863906099999999
Binnenhof 52,Etten-Leur,51.5790662,4.6370824
Dorpsweg 3,Rockanje,51.8747578,4.068015
Korte Bredestraat 6,Nijmegen,51.8415422,5.828815400000001
Herenkamer 7,Enkhuizen,52.7153127,5.2727229
Charlotte van Pallandtlaan 31,Heemstede,52.3339107,4.6197688
Vikinghof 1,Hoofddorp,52.2960168,4.6968592
Saenredamstraat 89,Haarlem,52.3929824,4.635195599999999
Molecatenstraat 23,Arnhem,51.9801593,5.9678382
Meiveld 29,Oost-Souburg,51.47278360000001,3.6095381
Het Avontuur 4,Amersfoort,52.1889835,5.392148499999999
Julianastraat 8,Weesp,52.3090378,5.0392626
Nieuw-Loosdrechtsedijk 196,Loosdrecht,52.190695,5.1115043
Kolklaan 37,Maarsbergen,52.05716390000001,5.4072086
Prinses Marijkeweg 13,Houten,52.029405,5.1668867
Sideriusstraat 12,Sleen,52.769327,6.794917
Koningslaan 3,Amstelveen,52.3159794,4.852820299999999
Duke Ellingtonlaan 2,Eindhoven,51.4920572,5.475641299999999
IJsselstraat 9,Middelburg,51.485004,3.6023654
Hamersveldseweg 1,Leusden,52.1369772,5.426973299999999
Boeijerstraat 20,De Rijp,52.55530290000001,4.841753199999999
Meloenstraat 68,Den Haag,52.06883939999999,4.2565773
Wielsekade 25,Lopik,51.9745313,4.9456138
Hoofdstraat 191,Epe,52.3413115,5.983282
Mosterdlaan 17,Barneveld,52.1226591,5.5743833
Iepweg 17,Hengelo (OV),52.2703256,6.792950599999999
Reinder Brolsmawei 27,Leeuwarden,53.2093724,5.7698101
Noordenbos 1,Geertruidenberg,51.70478560000001,4.8467388
Stalkruid 10,Heemskerk,52.507793,4.658248299999999
Soldeniersveld 102,Apeldoorn,52.18497199999999,6.000140699999999
Brouwershof 2,Reek,51.7454836,5.6816401
Kerkeland 31,Hagestein,51.9790013,5.1251447
C.H. Moensstraat 36,Beverwijk,52.4827406,4.6524681
Titus Brandsmastraat 11,Oldenzaal,52.3053812,6.9221889
Kambalahout 3,Assen,53.0094144,6.518325900000001
Prins Hendrikstraat 87,Alphen aan den Rijn,52.1227999,4.6624253
Boslandweg 3,Rhenen,51.9633341,5.5805159
Pastoor Elsenstraat 49,Helmond,51.46755599999999,5.638792899999999
Lutulistate 55,Ede,52.0193808,5.634907699999999
Söderblomstraat 208,Hoofddorp,52.30513879999999,4.6723461
Vlaamse Gaai 27,Zeewolde,52.3431282,5.5113834
Daliënwaerd 5,Den Bosch,51.7225595,5.2485843
Meerlaan 157,Hillegom,52.2910956,4.5874247
Graanakker 25,Heesch,51.7341296,5.5183848
Utrechtsestraatweg 36 a,Nieuwegein,52.046629,5.1017385
Pinksterbloem 53,Kampen,52.5480505,5.8946166
Hoofdweg 5,Peest,53.0603866,6.4879342
Ganzenvoet 21,Driel,51.9621243,5.8119397
Nic Beetsstraat 16,Putten,52.25368229999999,5.613713199999999
Leidsevaart 218,Haarlem,52.37539229999999,4.621798699999999
Vreewijk 28,Lisse,52.2652148,4.5598743
Krabbescheer 7,Kampen,52.55432889999999,5.8901517
Visseringstraat 20,IJmuiden,52.462397,4.589949
Bredeweg 14,Roermond,51.1963214,6.0035327
van Rijckevorselstraat 4,Driebergen-Rijsenburg,52.05597040000001,5.2742615
Debijelaan 5,Schoonhoven,51.9470778,4.842423999999999
Nobelstraat 93,Brielle,51.90013380000001,4.1624658
Esdoornstraat 1,IJmuiden,52.4566701,4.627644099999999
Het Ronsel 7,Hapert,51.36447039999999,5.2558026
Leidekkersgilde 31,Houten,52.0297722,5.177424999999999
Rockanjestraat 9,Almere,52.3602248,5.2001842
Beversweer 5,Sliedrecht,51.8290942,4.7508044
Faunalaan 53,Veenendaal,52.0087961,5.5522842
Boswachtersveld 302,Apeldoorn,52.1842631,5.997303
De Ronge 58,Heiloo,52.5994518,4.682548
Schadewijkpad 2 b,Twello,52.2317354,6.1121741
Pijlkruidmeen 27,Harderwijk,52.334427,5.6085141
Leerlooierstraat 12,Oss,51.7624963,5.493022799999999
Damloperwerf 5,Leiden,52.1740807,4.5152111
Grachtweg 19,Zierikzee,51.6524369,3.9246817
Pimpernel 8,Dronten,52.5108082,5.7161633
Jasmijnweg 8,Nunspeet,52.3818609,5.7970975
Burgemeester Jansstraat 16 a,Kerkenveld,52.6546472,6.475980499999999
Julianaweg 341,Utrecht,52.0696539,5.1200161
Hoogravenseweg 108,Utrecht,52.0718973,5.1204565
Laureijnestraat 38,Philippine,51.2856472,3.7588842
Dwarslaan 8,Scheemda,53.174659,6.9721268
Ticheldreef 11,Druten,51.8889722,5.621108899999999
Middendam 2,Alphen (GE),51.8216769,5.4713904
Plaswijcklaan 17,Rotterdam,51.9579478,4.4814802
Donaulaan 102,Purmerend,52.5032955,4.940646099999999
Groeneweg 63,Schijndel,51.6193195,5.430014799999999
Oosterenbanweg 44,Renesse,51.7348778,3.7648373
Den Binnen 2,Nuenen,51.4491459,5.5487322
Rozenpad 22,Berkel en Rodenrijs,51.9837958,4.4610404
Maarse & Kroon Hof 40,Aalsmeer,52.261677, 4.755501
Carry van Bruggenstraat 1,Smilde,52.951489,6.4509646
Orchideestraat 4,Ittervoort,51.17119229999999,5.8242848
Jan Lubbertsenlaan 15,Hoevelaken,52.1698872,5.472982
Parallelweg 144,Koog aan de Zaan,52.4625157,4.8063486
Ruigenhoek 34,Gorinchem,51.8321718,5.0057182
Essenburgh 20,Zeewolde,52.344718,5.5248766
Beiaardiershoeve 112,Apeldoorn,52.1933,6.0100952
Pastoor van Beijnenstraat 11,Hilvarenbeek,51.48544099999999,5.1398259
Uitslagsweg 70,Hengelo (OV),52.2763199,6.7935427
Rijksweg Zuid 12,Swalmen,51.2298573,6.035964700000001
Sportlaan 8,Oldenzaal,52.3170285,6.8951357
Parklaan 1,Lochem,52.1554243,6.4264242
Korte Voren 19,Lochem,52.1518417,6.419605499999999
Inktzwamsingel 23,Vleuten,52.100417,5.007708
Esplanade 25,Hellevoetsluis,51.8306826,4.123989
Vlierlaan 180,Oosterhout (NB),51.6507808,4.8747887
Valkenhoeve 31,Leusden,52.1302259,5.4312969
Enkweg 10,Dieren,52.0489197,6.1070543
Ringdijk 5,Vianen (UT),51.99644319999999,5.0908172
Alberdingk Thijmstraat 22,Etten-Leur,51.566772,4.64496
Zwingelstraat 8,Oss,51.76021429999999,5.5053202
Paul van Ostaijenlaan 28,Berkel en Rodenrijs,51.9918112,4.4599478
Hartmanstraat 18,Leiden,52.1538577,4.5116855
Ebbehout 5,Zoetermeer,52.0467358,4.4599055
Verdistraat 139,Bunschoten-Spakenburg,52.24681220000001,5.362812
Van der Duyn van Maasdamlaan 95,Hillegom,52.2940336,4.5924288
Da Costastraat 67,Lekkerkerk,51.8996933,4.6788295
Noordvlietstraat 25,Leeuwarden,53.2037478,5.8105959
Buitenring 48,Middelharnis,51.7659809,4.155662299999999
Wilsondreef 15,Ede,52.0210726,5.6428004
Holtstek 14,Groningen,53.2184073,6.5823355
Stationsweg 71,Velsen-Zuid,52.4620763,4.637175099999999
Zwanendreef 4,Stolwijk,51.9744036,4.775114299999999
Beeklaan 506,Den Haag,52.0816854,4.2741725
Bosrank 79,Oude Wetering,52.2180163,4.6393603
Erasmusstate 15,Ede,52.0221386,5.6328897
Pastoor van Breugelstraat 156,Bosschenhoofd,51.5560771,4.5455324
Ad van der Steurzoom 36,Bergschenhoek,51.9986445,4.4958691
Kerkstraat 34 a,Kwintsheul,52.014184,4.2536074
Vinkelsestraat 35,Heesch,51.7238291,5.515105399999999
Beemsterstraat 3,Edam,52.5090622,5.055804
Adama van Scheltemalaan 12,Blaricum,52.2916089,5.280149199999999
Geukerdijk 4 a,Haaksbergen,52.1583944,6.749148399999999
Verlengde Blokkenweg 8,Ede,52.03009609999999,5.657178099999999
Zevenhuizerstraat 166,Bunschoten-Spakenburg,52.2118437,5.3892215
Hermelijnakker 11,Houten,52.03526979999999,5.1823861
Hoptuin 7,Wijk en Aalburg,51.7614629,5.127320099999999
Leeuwerikstraat 59,Schoonhoven,51.949737,4.870208
Veenmos 87,Boekel,51.6052022,5.6870341
Op de Peperkamp 10,Wellerlooi,51.5360546,6.138437199999999
Mosselweg 9,Blaricum,52.2747252,5.245002599999999
Cissy van Marxveldtstraat 101,Almere,52.35215650000001,5.1803279
Rhodenstraat 1,Rhoon,51.8574406,4.4114203
Heemraadsingel 16,Raamsdonk,51.6889577,4.9066342
Nabuccosingel 113,Nieuw-Vennep,52.2760493,4.6234585
Herman Gorterstraat 4,Haarlem,52.4071256,4.636738600000001
Houtsnijderslaan 4,De Meern,52.0831923,5.0295163
Vaart Zz 94,Appelscha,52.95141779999999,6.3637089
J.J. Allanstraat 447,Westzaan,52.4610782,4.7727369
Groenerein 11,Cadier en Keer,50.83188639999999,5.7682655
Beggelderdijk 8,Dinxperlo,51.8612658,6.4804416
Nassaupark 2,Bosschenhoofd,51.5624512,4.5392263
Armstronglaan 23,Reeuwijk,52.0489072,4.7283058
Herdershof 45,Warnsveld,52.13271289999999,6.2345101
Broekstraat 124,Nijmegen,51.8371137,5.7828914
Koperwieklaan 12,Bilthoven,52.1257604,5.2141494
Buitenkruier 86,Stompetoren,52.617621,4.825247
Zevenhuizenseweg 33,Apeldoorn,52.2200551,5.9745993
Van Schaikstraat 12,Oss,51.755543,5.508405799999999
Nicolaas Beetslaan 34,Assen,52.988478,6.537984300000001
Eindenhoutstraat 26,Haarlem,52.3676742,4.6190758
Hoogstraat 13,Mill,51.6871141,5.781930099999999
Hoefblad 1,Nieuwleusen,52.5855229,6.2782786
Broedplaats 14,Apeldoorn,52.20286,5.978594999999999
Tuinfluiter 30,Nieuwe Niedorp,52.7474296,4.9068935
Belcampohof 5,Almere,52.358792,5.1839875
Sterreschans 48,Oegstgeest,52.17656530000001,4.4550135
Geerstraat 27,Etten-Leur,51.5897105,4.6254566
Ring 12,Oud-Vossemeer,51.57056540000001,4.1970827
Burgemeester Heijnenstraat 11,Swalmen,51.229673,6.046459800000001
Kruisherenborch 74,Rosmalen,51.7216764,5.3597626
Galeistraat 39,Zaandam,52.4490242,4.8426636
Burg. Vogelslaan 28,Oisterwijk,51.574708,5.194500100000001
Viscontistraat 72,Almere,52.361616,5.2390742
Kromgouw 60,Almere,52.3449813,5.2162662
Hoge Rijndijk 159,Leiden,52.1541345,4.5182924
Donsvlinder 38,Leiden,52.1806329,4.508496
De Bourbonstraat 23,Apeldoorn,52.2333578,5.9534683
Wilhelminalaan 47,Hillegom,52.2947546,4.5681923
Bernhardlaan 31 G,Groningen,53.207991,6.499936
Koen Rozendaalstraat 7,Middenbeemster,52.5506377,4.911138999999999
Hoefstraat 5,Dreumel,51.8489866,5.4384825
Pieter Brueghellaan 10,Lopik,51.9719282,4.938755
Stoker 13,Druten,51.88961699999999,5.621944999999999
Jacques Bloemhof 84,Hoorn (NH),52.65826380000001,5.095310599999999
Doeveslag 107,Vollenhove,52.6777551,5.9428437
Op de Bos 15,Maastricht,50.8959285,5.706360699999999
Waemelslant 17,Westervoort,51.9554902,5.968665800000001
Stevenzandsestraat 25,Tilburg,51.5511884,5.0909078
Ouderkerkerlaan 23,Amstelveen,52.3003818,4.8533348
van Bennekomlaan 9,Werkhoven,52.0261834,5.247574
Anjelierstraat 75,Barneveld,52.1393259,5.571778300000001
Gouverneur Holvoetstraat 24,Den Bosch,51.6918704,5.263725399999999
Berglaan 132,Zoetermeer,52.0544694,4.4580293
Ringbaan-West 339,Tilburg,51.5491954,5.058631999999999
Koningin-Julianalaan 67,Leersum,52.0140953,5.4245815
Waterstadboulevard 150,Harderwijk,52.358453,5.621735
Graafvorkhoek 8,Enschede,52.1998942,6.852941
Zilverschat 12,Cuijk,51.744291,5.860285999999999
De Hoek 4,Est,51.8537693,5.3156161
Vlijtseweg 60,Apeldoorn,52.2205769,5.9706703
Lingedijk 89,Gellicum,51.87292129999999,5.1400331
Kruisstraat 120,Stein,51.4489667,5.4746361
Amer 1,Chaam,51.5046124,4.8633335
Oude Graafseweg 188,Nijmegen,51.832654,5.8314347
de Warring 43,Heerenveen,52.9581774,5.902705699999999
Midden-Scheepvaartstraat 18,Hoek van Holland,51.9767501,4.1333242
Herenweg 25,Rijnsaterwoude,52.2071921,4.6681721
Willem Klooslaan 24,Vlissingen,51.4560842,3.5560843
Tapiola 3,Almelo,52.3595047,6.632005299999999
Avenbeeck 65,Hillegom,52.2859243,4.584998
Carthagolaan 10,Hillegom,52.2866266,4.5765476
Parelduiker 12,Leusden,52.1351193,5.4428188
Tongelaer 88,Hillegom,52.29885,4.5914136
Horsterweg 174,Ermelo,52.3068623,5.602357599999999
Kikkerstraat 19,Den Haag,52.0737335,4.3190518
Gladiolenveld 59,Castricum,52.5598115,4.6771565
Rijnstraat 30,Den Bosch,51.69058829999999,5.3260548
Wijnesteijnstraat 17 5,Nieuwegein,52.0364951,5.0897761
Prins Bernhardlaan 3,Amersfoort,52.1436523,5.3592019
Zilverdistel 23,Den Bosch,51.6978162,5.3036748
Herenweg 280,Vinkeveen,52.2235355,4.928994299999999
Kolderveense Bovenboer 11,Nijeveen,52.7441243,6.1518788
Johannes Vermeerlaan 26,Hillegom,52.2821819,4.5771755
Merelweg 11,Mill,51.6884552,5.772307
Wijnesteijnstraat 17 4,Nieuwegein,52.0364951,5.0897761
Tolstoistraat 35,Zaandam,52.4366664,4.819906599999999
Pegasusstraat 34,IJmuiden,52.4551484,4.5971029
Marga Klompéstraat 49,Herten,51.1772138,5.9722276
Eksterlaan 4,Huizen,52.2798288,5.1936117
Korte Loostraat 20,Huissen,51.9404889,5.939055799999999
de Genestetlaan 17,Soest,52.15824110000001,5.3124147
Molenspil 16,Krommenie,52.49768,4.759291999999999
Brandenburgstraat 29,Uden,51.6659555,5.6212984
De Deel 31,Biddinghuizen,52.4543697,5.6995822
de Steeg 36,Angeren,51.9125126,5.949377999999999
Sandbergstraat 1,Abcoude,52.2677294,4.9755063
Bogerdlaan 7,Limmen,52.5754201,4.7000595
Torenmolenerf 24,Gouda,52.0072681,4.7414821
Jhr. Huydecoperstraat 11,Nigtevecht,52.27418729999999,5.0259412
Citroenvlinderstraat 11,Veenendaal,52.0365241,5.5610132
Ettenseweg 74,Sprundel,51.55167600000001,4.6138901
Jaagweg 39,Avenhorn,52.6152956,4.9532028
Stoffels 105,Uden,51.6720097,5.6321746
Burgemeester van den Boschstraat 41,Amerongen,51.9993598,5.460172
Breelaan 108,Bergen (NH),52.6755801,4.6942271
Lanen 91,Harlingen,53.1737627,5.4197348
Jan Mankesstraat 9,Nunspeet,52.3862451,5.795383699999999
Poortwachter 106,Amstelveen,52.2844425,4.847083
Alpert van Metzhof 1,Amsterdam,52.3593402,4.8258432
Capelseweg 222,Capelle aan den IJssel,51.9433628,4.573456999999999
Europaweg 116,Nieuw-Schoonebeek,52.64704829999999,6.9833531
Smidse 109,Schaijk,51.7506517,5.6309784
Pop Dijkemaweg 96 C,Groningen,53.2344156,6.5888265
1e Esweg 96,Wierden,52.3597069,6.5806337
Akkerstraat 45,Gaanderen,51.9294982,6.3525749
Schelpweg 21,Strijen,51.7342002,4.5654664
Dr. Kortmannweg 14,Venray,51.5374007,5.9796455
